0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.037272595,0.48716205,-0.1362012,0.33528313,0.3226705,-0.57575643,-0.06001918,0.5362159,-0.60933566,0.17771478,-0.112423874,-0.2592239,0.19417104,0.2663577,0.4609266,-0.38652062,-0.0031531851,-0.10512644,-0.17593373,-0.6024464,0.097928256,-0.2447516,0.05697316,-0.9342199,-0.12585537,-0.24392907,-0.17726919,0.16472794,-0.32312506,0.07670799,0.44172394,-0.25902689,0.11818811,-0.25706503,0.13394308,0.15294527,-0.049787823,-0.51592046,-0.07224301,-0.5340624,-0.100406,-0.10718657,-0.40025684,0.152452,0.27165794,0.20906623,0.04968898,-0.40649515,0.52226484,-0.048972804,0.24686645,-0.2322332,-0.21013175,0.13974236,-0.06722997,-0.023831852,-0.5349103,-0.48840016,-0.31394535,0.12513348,0.2394329,0.3045881,0.1525067,0.043278974,-0.16226369,0.18100719,0.74396205,0.5197805,-0.78056777,0.675061,-0.059116088,-0.2798178,0.13092187,-0.03522123,0.24606752,0.62990266,0.20643756,-0.23717488,-0.3563223,-0.0327746,-0.21502642,-0.28471026,-0.4808354,0.4470672,0.061500505,-0.36619976,0.47999987,0.11368948,0.81743354,0.2404607,0.46044803,0.12083389,-0.12594214,0.012880938,0.5472789,0.2646651,-0.27924314,-0.16128384,0.12992124,-0.2731619
-0.20860793,0.4822304,-0.10843059,0.38902232,0.45463836,-0.7253388,0.02852819,0.42738745,-0.61255413,0.18426389,-0.21260603,-0.18582636,0.2953681,0.41311938,0.5603194,-0.49168628,-0.006507349,-0.111964814,-0.29144666,-0.5360435,-0.072879404,-0.34598395,-0.02468222,-1.0989096,-0.08342205,-0.3051135,-0.29067194,0.034404106,-0.5752198,0.1278286,0.7787283,-0.08199891,0.097777344,-0.20349653,0.09616523,-0.020745454,-0.20545214,-0.47296795,0.015133852,-0.5701975,-0.19510077,-0.14559142,-0.44423103,-0.12330369,0.45680952,0.12885886,0.09610101,-0.39763847,0.7343168,0.015767148,0.19932319,-0.08716681,-0.3132434,0.20661889,-0.18811618,0.109627746,-0.56650215,-0.6207394,-0.43338948,0.13171865,0.31535414,0.39309454,0.056882437,-0.054640178,-0.1377515,0.09134444,0.8130399,0.37269202,-0.9105866,0.66178954,-0.038131047,-0.3822935,0.080343336,-0.11337155,0.25936186,0.68646914,0.072232135,-0.31075183,-0.5209224,0.028915465,-0.049786754,-0.3831614,-0.4517409,0.6203936,0.10339013,-0.2980974,0.60271,0.22003487,0.8005064,0.38117203,0.37547514,0.07431553,0.16081156,-0.017608996,0.45888466,0.381523,-0.22855331,-0.14310521,0.10676638,-0.27409217
-0.113604985,0.46834677,-0.09885095,0.4152324,0.32541093,-0.54373544,-0.14028323,0.39972305,-0.6585357,0.21872881,-0.1581559,-0.22144082,0.24236384,0.24418865,0.60780853,-0.44849777,0.07999575,-0.19575523,-0.2804646,-0.58891845,0.08816277,-0.12047807,0.18281497,-1.0007579,-0.10009457,-0.2950126,-0.22551121,0.2010741,-0.357354,0.24649449,0.5361466,-0.3654181,0.116488494,-0.28493297,0.14869459,0.12382488,-0.07739713,-0.50821084,0.01940764,-0.54713815,-0.10555696,-0.13423221,-0.5293793,0.040380374,0.2761691,0.24262221,0.075015694,-0.34963024,0.53885925,-0.06413288,0.27453762,-0.23562703,-0.24331363,0.13159262,-0.0042092814,-0.0038935917,-0.45604154,-0.4092485,-0.29552114,0.1747994,0.2225778,0.3476689,0.18290798,-0.03166982,-0.036371812,0.2275236,0.81852597,0.5423805,-0.9529388,0.7108583,-0.035983328,-0.29633722,0.1258346,-0.03535021,0.16066423,0.7127637,0.13901679,-0.22797279,-0.39929762,-0.08453377,-0.15711047,-0.26905906,-0.42150518,0.43138576,0.059867464,-0.3332483,0.53721833,0.14324674,0.9377367,0.39024824,0.54660404,0.10073871,-0.13978998,-0.11838244,0.60130537,0.28928953,-0.26005194,-0.0589886,0.21919838,-0.40344834
-0.036101837,0.42902106,-0.096566245,0.44372633,0.37839967,-0.45080125,-0.32418194,0.44669595,-0.66908467,0.20726977,-0.11564912,-0.3113087,0.2613957,0.3862517,0.6727199,-0.35802662,0.078805864,-0.20153925,-0.2715527,-0.5575719,0.14749403,-0.09787574,0.14138193,-0.96316147,-0.07502072,-0.23791198,-0.13734311,0.2933795,-0.4119828,0.26821223,0.4081375,-0.36830646,0.110053144,-0.3509742,0.16266868,0.15220226,-0.020152895,-0.6713456,-0.12782557,-0.529402,-0.16164948,-0.027147904,-0.5739747,0.09807698,0.30570284,0.25746706,0.05183484,-0.3791599,0.6614093,-0.078808285,0.16016379,-0.24459834,-0.2692738,0.1549018,0.040664427,-0.064717785,-0.52759176,-0.39090478,-0.14497572,0.32899162,0.26763695,0.3370585,0.15296412,0.18916297,-0.07473247,0.3098477,0.7431865,0.67935836,-1.0126568,0.957044,-0.018854067,-0.20620736,0.13168769,-0.1351344,0.28481084,0.7165354,0.2220271,-0.31233466,-0.42883578,-0.12527418,-0.34707066,-0.3128338,-0.54438794,0.612206,-0.02753189,-0.22049911,0.49111745,0.15093216,1.0730692,0.3897024,0.49576837,0.06961419,-0.14129391,-0.119310394,0.5397034,0.34734052,-0.3197356,-0.16528098,0.2513506,-0.4630093
0.027858872,0.55703634,-0.038424067,0.5084781,0.32159865,-0.5993111,-0.2109058,0.3857177,-0.7717926,0.29555354,-0.18458448,-0.21559389,0.3660515,0.32462734,0.7273595,-0.42548853,0.09326053,-0.2789783,-0.24396816,-0.62957376,0.07044566,-0.15080243,0.15145196,-1.2028214,-0.12432718,-0.19830969,-0.22339164,0.4470291,-0.43376037,0.3151385,0.56702083,-0.38741517,0.1127231,-0.3056108,0.20519361,0.032777544,-0.050695177,-0.7744504,-0.1680295,-0.51575845,-0.2635089,-0.06609367,-0.55068916,-0.0025651425,0.26984474,0.11351405,0.24781749,-0.5055961,0.6271175,-0.10226494,0.17627078,-0.22322945,-0.36716825,0.2638284,0.06035313,-0.02774154,-0.82048565,-0.5738005,-0.22024244,0.23600791,0.26159137,0.33651227,0.14120682,0.1290621,-0.005575342,0.23920563,1.0150336,0.62737286,-1.1032673,0.9756357,0.013704993,-0.32972035,0.13103393,-0.12029012,0.20977917,0.8831824,0.23210368,-0.41821915,-0.52908105,-0.093859114,-0.291536,-0.31643155,-0.60137373,0.670869,0.0014632696,-0.3370668,0.5903059,0.14581624,1.0424043,0.4639083,0.55597687,0.045126427,-0.09215081,-0.17835681,0.53503835,0.38020518,-0.30238667,-0.04880529,0.26761392,-0.53312725
-0.3020693,0.35468036,-0.100092396,0.37411574,0.34309888,-0.5583649,-0.1759975,0.46619633,-0.6445422,0.13380502,-0.15907218,-0.24338785,0.22078843,0.31079692,0.6098752,-0.44124377,-0.019571334,-0.11886283,-0.280063,-0.49338534,0.07682622,-0.1933122,0.11240131,-0.82894635,-0.08840501,-0.28158617,-0.17485386,0.09589784,-0.39178532,0.19391803,0.47463074,-0.3226236,-0.00554488,-0.28527355,0.19925381,0.21151793,-0.15570192,-0.4006687,0.063081324,-0.5296832,0.01959294,-0.16291812,-0.5040224,0.21798703,0.26353255,0.21819942,-0.038793325,-0.2537599,0.48977882,-0.19362347,0.23266082,-0.26925316,-0.19503465,0.20287986,-0.017973887,0.0036453486,-0.33357468,-0.36555573,-0.30323806,0.10798677,0.22558403,0.26544106,0.17230362,0.0049676746,-0.117456734,0.26542577,0.6513568,0.5493329,-0.7724044,0.5767904,-0.061999217,-0.17933507,0.12843482,-0.057954323,0.2409104,0.6218126,0.07957174,-0.17299233,-0.38343784,-0.08142607,-0.19846112,-0.2709573,-0.43163174,0.4551097,-0.0073377113,-0.16593237,0.46485156,0.11390243,0.85661393,0.36565262,0.505699,0.12905021,-0.04043468,-0.028102556,0.56957304,0.38252595,-0.21567334,-0.17296866,0.072279245,-0.33026108
-0.14481981,0.46439275,-0.14420624,0.4569413,0.43524215,-0.51868504,-0.17719238,0.37763774,-0.66302305,0.2602738,-0.12903206,-0.18624038,0.23112805,0.22776942,0.6441157,-0.42078307,-0.0115589695,-0.2152181,-0.31248707,-0.5758693,0.05367381,-0.097144924,0.15046854,-0.96293956,-0.039101508,-0.26989898,-0.20559777,0.22761618,-0.3535168,0.2412238,0.5242827,-0.341467,0.070989326,-0.41206735,0.076371185,0.22931892,-0.068730846,-0.5122831,0.01553207,-0.5844111,-0.049470346,-0.24805439,-0.45545694,0.0702817,0.23703788,0.2536386,0.049715668,-0.34216964,0.41412604,-0.13877888,0.33208984,-0.342232,-0.2887672,0.227513,-0.0043214806,-0.044779845,-0.4520198,-0.35253266,-0.3515367,0.13116978,0.1750646,0.32452983,0.1448898,-0.05406072,-0.04244232,0.2598727,0.8659444,0.58962274,-0.9755229,0.7404038,-0.08651333,-0.14996234,0.16761035,-0.029698675,0.2261703,0.59867036,0.013905873,-0.21029115,-0.3300715,-0.10698331,-0.2148324,-0.18368669,-0.5227381,0.4478773,0.08689899,-0.29369587,0.50306904,0.1869395,0.9357292,0.34656096,0.54445237,0.14498767,-0.11017809,-0.18799555,0.6067908,0.37975937,-0.21791136,-0.1042349,0.13080324,-0.39276186
0.062455308,0.5283758,-0.18419877,0.35719192,0.2863171,-0.58922446,-0.08358941,0.46853557,-0.677429,0.2080709,-0.2344541,-0.16912824,0.41483128,0.29872024,0.7165164,-0.334325,-0.002670333,-0.24096304,-0.19945112,-0.5967477,-0.009470682,-0.21293439,0.16755778,-1.2444004,-0.18606474,-0.19255568,-0.31712228,0.32130644,-0.3430936,0.3034447,0.7140515,-0.36440772,0.21861069,-0.2696771,0.21639393,-0.1569607,-0.072512224,-0.6885026,-0.112278566,-0.36362898,-0.2775255,0.01853985,-0.43735793,-0.0053498107,0.308443,0.12539372,0.32952473,-0.44649482,0.6772512,-0.0118205,0.22294773,-0.008161657,-0.3785924,0.26383454,0.10327297,0.10529129,-0.75211793,-0.5419179,-0.3382734,0.17064777,0.32600626,0.31060866,0.17648499,0.18724576,-0.019070674,0.20794524,1.189462,0.4406627,-1.1055777,0.86911637,-0.025964191,-0.3817863,0.14494991,-0.20128424,0.3349909,0.9491806,0.21251278,-0.3437742,-0.5870986,-0.041521076,-0.2979841,-0.4085022,-0.5680901,0.7714259,0.15617333,-0.37845084,0.67491215,0.22313994,0.9620582,0.5870648,0.560558,0.03721816,0.0012743151,-0.18766662,0.65402204,0.28304216,-0.36834174,0.033944443,0.3215211,-0.5103648
-0.23171335,0.45327476,-0.100297816,0.5395703,0.4042186,-0.53327006,-0.23974347,0.29301408,-0.7590647,0.19727029,-0.13198258,-0.2277447,0.3023134,0.29534733,0.6964062,-0.39589155,-0.0014600308,-0.18309864,-0.27898318,-0.64083225,0.063442566,-0.21967484,0.1484485,-0.936785,0.013991271,-0.3202166,-0.19997935,0.24543776,-0.3712265,0.24369349,0.6709546,-0.35549453,0.10687349,-0.365301,0.08258581,0.20021546,-0.09091366,-0.4659755,-0.01972915,-0.5922986,-0.042234063,-0.21753915,-0.5547224,0.0643568,0.21139224,0.18758738,0.13785744,-0.3479697,0.4979197,-0.13499892,0.23468104,-0.32486063,-0.27618763,0.31137177,-0.020187115,-0.067175105,-0.5294098,-0.4070673,-0.26928756,0.12196816,0.22239754,0.3485826,0.18461119,-0.030208554,-0.025546825,0.2344288,0.82827234,0.52140397,-0.9516447,0.73401946,-0.10879584,-0.17804234,0.15876405,-0.0417921,0.19213724,0.6427327,0.057826158,-0.246487,-0.37767237,-0.09535274,-0.191939,-0.27710965,-0.50175107,0.4568841,0.06942556,-0.2613137,0.45353124,0.11507356,0.9666344,0.40398902,0.46948457,0.13596283,-0.123138934,-0.14726025,0.5214764,0.34518453,-0.2639537,-0.09382084,0.09378614,-0.34897846
-0.07516637,0.47984606,-0.08256231,0.49529213,0.3597028,-0.57377267,-0.10919593,0.31885034,-0.75031275,0.18477675,-0.17196915,-0.13617009,0.331349,0.26251894,0.63522124,-0.3852953,0.0052561457,-0.13526459,-0.24570467,-0.65241957,0.03621174,-0.25604758,0.14013715,-1.0316983,-0.056488946,-0.29877248,-0.26437202,0.2888018,-0.3685105,0.26245984,0.713251,-0.27806413,0.20663337,-0.4177488,0.13807067,0.065185465,-0.076120846,-0.518509,-0.06733271,-0.5688992,-0.17394617,-0.20669626,-0.4971431,-0.023940817,0.269607,0.090231635,0.22343235,-0.45023945,0.5129524,-0.023064654,0.2649986,-0.20119461,-0.33000964,0.27976397,-0.09743349,-0.13163511,-0.6989499,-0.50488466,-0.3343751,0.20519534,0.24598649,0.34225526,0.1086817,-0.030872697,-0.02533549,0.15444238,0.9886369,0.5020147,-1.0228912,0.8685039,-0.11480877,-0.28564274,0.11832193,-0.08469282,0.21060689,0.69867146,0.14853396,-0.32796317,-0.47456753,-0.019195294,-0.2312372,-0.33769166,-0.52970207,0.48820168,0.106820405,-0.421697,0.5493088,0.20166643,0.95977265,0.40217328,0.47609466,0.038348936,-0.025631469,-0.12368241,0.5681129,0.32353178,-0.22523074,-0.14881396,0.14390276,-0.3256516
-0.017672747,0.4358155,-0.07835208,0.44458994,0.32213572,-0.5230716,-0.11458038,0.40220007,-0.6898676,0.2066052,-0.13229312,-0.1979844,0.28552675,0.2868479,0.5964661,-0.3614451,-0.009769574,-0.13223937,-0.23005907,-0.6288909,0.095277674,-0.13336486,0.12940672,-0.98430276,-0.042489517,-0.21690604,-0.22719315,0.22887836,-0.39553487,0.24357478,0.5105418,-0.29393512,0.1684416,-0.36707798,0.18852212,0.038383212,-0.106660314,-0.55542725,-0.08331124,-0.5288194,-0.22123057,-0.15333226,-0.44074196,0.034634933,0.28310898,0.19183165,0.1880275,-0.4040423,0.54067487,-0.032333862,0.2605967,-0.19178152,-0.3354135,0.108953126,0.026229717,-0.065536655,-0.61511445,-0.4621582,-0.36244318,0.21680334,0.18863097,0.29383302,0.13716248,0.043332025,-0.1089914,0.23280549,0.9175983,0.5634421,-0.9720939,0.84508336,-0.03931003,-0.29869813,0.09081601,-0.09335399,0.22300573,0.7441518,0.19195366,-0.29486012,-0.45405695,-0.037711743,-0.23309107,-0.33187082,-0.5024882,0.53987443,0.0755476,-0.36034387,0.51293415,0.15405273,0.99444246,0.4306715,0.555025,0.096076466,-0.021053813,-0.12026807,0.6030892,0.3527677,-0.21931306,-0.14313364,0.22395284,-0.38237423
0.063319355,0.5659233,-0.11862448,0.5548833,0.44557172,-0.56146365,-0.24284752,0.2888078,-0.75316334,0.23057185,-0.13337843,-0.11367762,0.2935558,0.2090052,0.7188433,-0.38853353,0.09095593,-0.2563718,-0.22183642,-0.64897853,0.022491552,-0.20163636,0.16855454,-1.1001736,-0.11370536,-0.30435514,-0.28642052,0.3755617,-0.31248045,0.33273888,0.6655791,-0.35230413,0.25449207,-0.40104565,0.12080172,0.16469261,-0.09142776,-0.5007959,-0.17287172,-0.56110144,-0.16559906,-0.21015187,-0.5019754,0.002967888,0.18783039,-0.0058257096,0.26117614,-0.44852602,0.42158258,-0.02389837,0.21790464,-0.31919563,-0.30477536,0.35519567,-0.052248567,-0.17711753,-0.7933865,-0.43724257,-0.24519585,0.17342559,0.20154427,0.32746828,0.12892641,0.028875483,-0.04047827,0.16402696,1.0401865,0.45568123,-1.046941,0.9366573,-0.14602977,-0.24557982,0.1342494,-0.0943839,0.20530461,0.75048643,0.20559253,-0.3440904,-0.4748573,-0.04129178,-0.24219985,-0.2275998,-0.62705797,0.47463685,0.11285585,-0.36626288,0.4891679,0.21747287,1.0200034,0.3278017,0.5508086,0.089801334,-0.15338033,-0.17008407,0.5221361,0.24118619,-0.29195598,-0.034787793,0.17786966,-0.3840691
-0.08147021,0.42923206,-0.110315576,0.5343806,0.39379328,-0.5620306,-0.15248029,0.3711667,-0.70248264,0.16153225,-0.14472844,-0.16098961,0.24277814,0.27094314,0.6354793,-0.35600412,0.018618742,-0.14254229,-0.21512759,-0.6041348,0.13379486,-0.25662413,0.19107112,-1.0345964,0.032282613,-0.22744218,-0.27537027,0.32521838,-0.30296767,0.30558112,0.6003106,-0.28188267,0.1816792,-0.39203745,0.17197895,0.07783801,-0.08559104,-0.56237125,-0.036851298,-0.5629284,-0.08664399,-0.20536621,-0.48452148,0.053233914,0.24696791,0.14506477,0.18004622,-0.43725953,0.52301496,-0.07610964,0.29601642,-0.26666987,-0.37056205,0.28701922,-0.031213451,-0.12948512,-0.6448067,-0.45059466,-0.3503028,0.20087042,0.19801204,0.36116365,0.19880186,-0.0028593421,-0.07287158,0.21869656,0.91095024,0.55563796,-0.97086746,0.82029235,-0.101357155,-0.29560187,0.1600956,-0.052437708,0.25935808,0.69935715,0.14578983,-0.28598833,-0.44790682,-0.015704216,-0.26042324,-0.3214119,-0.510917,0.45822254,0.11506047,-0.36106518,0.5994448,0.1194428,0.9738224,0.39903754,0.504838,0.020118171,-0.07620384,-0.06418693,0.5270978,0.29999608,-0.22067362,-0.10495809,0.19461496,-0.351021
0.0065054772,0.4437861,-0.10349274,0.4060543,0.37923142,-0.55932957,-0.11161709,0.4083785,-0.7157451,0.14845522,-0.17746066,-0.16421925,0.31814057,0.28850636,0.6294585,-0.37501127,0.042012703,-0.20912914,-0.16853736,-0.56557363,0.08351412,-0.20998748,0.12592125,-1.0626252,-0.09071196,-0.25686234,-0.26998875,0.24497014,-0.37204957,0.29991588,0.59398544,-0.25879678,0.10214443,-0.31607157,0.23322205,0.056560043,-0.12608793,-0.61243975,-0.090774395,-0.5284115,-0.19367237,-0.12601551,-0.44175217,0.003980813,0.35574695,0.14076337,0.22184359,-0.44644302,0.5959272,-0.01950852,0.22552952,-0.1575121,-0.30430698,0.2426422,-0.056856003,-0.10417223,-0.6702727,-0.44414696,-0.3137919,0.2025943,0.22790651,0.357331,0.14689146,0.038971327,-0.11867388,0.20582147,0.928946,0.49204692,-1.0268717,0.87298465,-0.070076466,-0.3411922,0.11254919,-0.09819881,0.25655678,0.7550592,0.20090972,-0.255822,-0.5168534,0.030188534,-0.21826097,-0.29403698,-0.5322785,0.50143766,0.0869099,-0.33833417,0.6206913,0.20361894,0.9449871,0.43856186,0.53786725,0.041157775,-0.035518993,-0.03396346,0.5809547,0.28408793,-0.21850778,-0.15722184,0.28291753,-0.37408888
-0.118779905,0.42311808,-0.11853422,0.3408277,0.39609534,-0.5003298,-0.19094798,0.29399046,-0.5573443,0.1405958,-0.2057965,-0.123891614,0.22133835,0.28492504,0.68086237,-0.35849884,-0.047153052,-0.19415541,-0.13664125,-0.69553536,0.0939006,-0.15292242,0.24675891,-0.8621067,-0.0136446655,-0.2784794,-0.21234469,0.22852759,-0.26114464,0.2695186,0.7207166,-0.36505434,0.09752685,-0.44681978,0.03755821,0.16200173,0.0056202486,-0.41934717,-0.054041978,-0.4835127,-0.02661836,-0.18707639,-0.47834677,-0.0042447224,0.13189329,0.10926438,0.11980956,-0.35714936,0.43282458,-0.059068453,0.25799453,-0.34709764,-0.32643944,0.3829283,-0.10361189,-0.12567896,-0.3620411,-0.28619143,-0.33265173,0.13381508,0.2497192,0.31848976,0.14173988,0.004967756,0.09359302,0.18001473,0.8869249,0.45288718,-0.9434357,0.7357513,-0.17009507,-0.10497389,0.14139026,-0.066660345,0.24928437,0.5743182,-0.011757847,-0.16033265,-0.37311104,-0.056258094,-0.2765428,-0.23795423,-0.46633503,0.28500113,0.13822475,-0.31716743,0.46373785,0.2878336,0.89242387,0.3451659,0.6333748,0.13902587,-0.049462903,-0.20003264,0.6838546,0.33141097,-0.23679948,-0.15488613,0.123030074,-0.26420978
-0.1360276,0.47684607,-0.10666772,0.53757066,0.36865574,-0.5439482,-0.15764137,0.27902,-0.7335663,0.22732554,-0.11071444,-0.16853991,0.2934477,0.29746178,0.74335086,-0.4188553,0.05063782,-0.18923023,-0.30231005,-0.63296103,-0.0008699213,-0.18464196,0.19361882,-1.0434204,0.0023630303,-0.23639329,-0.2818853,0.27103674,-0.34551284,0.2791837,0.6753256,-0.32649416,0.15222901,-0.44140986,0.13412999,0.10963594,-0.17054316,-0.43488684,-0.056276686,-0.5529312,-0.13436471,-0.18820012,-0.5054013,-0.007829579,0.19347945,0.106232494,0.1127628,-0.35809794,0.4900066,-0.09838179,0.2399503,-0.2883807,-0.39078373,0.25554058,-0.06354144,-0.07602591,-0.5667149,-0.43227842,-0.30470043,0.13899592,0.19045307,0.31142268,0.15874362,0.0053218477,-0.06695611,0.23954827,0.92161167,0.5155177,-1.0197295,0.72235745,-0.072657265,-0.21631463,0.122501716,-0.021166965,0.17040987,0.66179305,0.054936174,-0.2622657,-0.41034877,-0.11394829,-0.25116187,-0.2785792,-0.48878598,0.44778717,0.11641925,-0.30970013,0.547198,0.1643798,0.95971775,0.39587322,0.5346436,0.037838977,-0.06982697,-0.1536985,0.56573766,0.34099603,-0.23258685,-0.047792822,0.112884134,-0.41753826
-0.14707446,0.50004125,-0.106338605,0.37568244,0.37517434,-0.69069046,-0.022133976,0.44595927,-0.6239179,0.19579583,-0.18044552,-0.25067347,0.23288262,0.3464441,0.5279238,-0.46448937,-0.015527024,-0.06001051,-0.14879382,-0.5460515,0.06305326,-0.31847924,0.033487175,-1.1942068,-0.041080955,-0.2190664,-0.2765286,0.19448254,-0.47978157,0.086270824,0.6889904,-0.17674908,0.16160019,-0.20254506,0.20764963,-0.056975618,-0.18465701,-0.5860923,-0.031020071,-0.52444553,-0.1836516,-0.10351696,-0.47763953,-0.001427291,0.32950813,0.10699884,0.15449071,-0.40600073,0.6719049,-0.05152179,0.23694935,-0.15890804,-0.26801658,0.23776981,-0.03611856,0.11102355,-0.64077115,-0.65745395,-0.3335957,0.1337939,0.24528858,0.32281384,0.118933894,0.060569633,-0.12076725,0.17110957,0.85190874,0.5182436,-0.94571614,0.7323514,-0.05349499,-0.4234166,0.15335798,-0.08879688,0.26755154,0.75783145,0.16726317,-0.36720437,-0.5469946,-0.013699283,-0.21611051,-0.402208,-0.46787193,0.6398718,0.113824226,-0.39607942,0.6116345,0.12967946,0.89239544,0.3729931,0.4605927,0.10603859,-0.014154698,0.014188314,0.51218355,0.42313138,-0.31647137,-0.12397362,0.16626841,-0.31775674
-0.25644702,0.39664006,-0.14130107,0.3313844,0.42883524,-0.6659096,-0.04136012,0.73986644,-0.60774595,0.014469922,-0.10528097,-0.30621958,0.13238654,0.45674956,0.5092412,-0.4785353,0.015408206,-0.0172664,-0.3142264,-0.41333425,-0.017890878,-0.41645494,0.08981227,-1.1207247,-0.14362647,-0.32214537,-0.2210855,0.09812929,-0.45309898,0.019511446,0.5266308,-0.23298255,0.1025915,-0.033016086,0.23080899,0.056156024,-0.15012173,-0.5184319,0.066526175,-0.5392333,-0.15756439,-0.045307547,-0.5422841,0.112090655,0.4098781,0.25535095,-0.07193064,-0.2528866,0.83002543,-0.06473123,0.31279808,-0.14150028,-0.11013336,0.1428703,-0.21825926,0.12958391,-0.2644858,-0.48462942,-0.22065262,0.07018577,0.24749397,0.38079855,0.12093225,-0.009122653,-0.28959805,0.3313565,0.739975,0.43401897,-0.8143306,0.4341236,-0.09948205,-0.33014625,0.11575929,0.022766307,0.2923366,0.75710636,0.093011476,-0.070360385,-0.46244547,-0.10567352,-0.19289584,-0.2064626,-0.3511483,0.5463157,0.0015797528,-0.17172764,0.6244379,-0.026219655,0.8044547,0.3933026,0.35036933,0.071069576,-0.020971969,0.09250146,0.6881723,0.1728916,-0.41002238,-0.1269939,0.077870354,-0.28344655
-0.0055012805,0.5408407,-0.04305754,0.4678379,0.34100786,-0.621675,-0.15992118,0.36748007,-0.74577206,0.17062372,-0.15375035,-0.09548112,0.3924048,0.28920525,0.71348906,-0.36818475,0.000605681,-0.18770273,-0.2297278,-0.6197128,0.019783592,-0.19942872,0.29232782,-1.17599,-0.09785727,-0.20546412,-0.26934633,0.41451985,-0.3542362,0.28824916,0.7589254,-0.41031334,0.25756365,-0.29788586,0.2273816,0.074212514,-0.056009565,-0.5998492,-0.14016065,-0.47071278,-0.2751893,-0.15012825,-0.51548797,-0.04647398,0.19028553,0.013052188,0.24864735,-0.42398748,0.4910519,-0.048311118,0.2883774,-0.19875924,-0.35349423,0.38193974,-0.020684669,-0.008216882,-0.7000206,-0.5179134,-0.24301156,0.07710607,0.26632747,0.26265463,0.15483621,0.11817527,-0.007670035,0.2413249,1.1185038,0.47192845,-1.1104351,0.87444353,-0.11414861,-0.26536283,0.11930352,-0.047031026,0.21230628,0.8501049,0.1234301,-0.35464048,-0.514037,-0.079656266,-0.2792129,-0.26541287,-0.5684774,0.574995,0.06423835,-0.31999582,0.5470319,0.14581007,0.9997602,0.5294784,0.50516564,0.088078886,-0.045916345,-0.2285647,0.65925825,0.34921086,-0.34449288,-0.083741814,0.17718339,-0.45071968
-0.17578305,0.5265121,-0.08974088,0.4550403,0.3196048,-0.63623375,-0.10145887,0.31468633,-0.7214494,0.17304729,-0.19312046,-0.14660554,0.3757882,0.22931151,0.6424937,-0.38232112,0.03160503,-0.19940178,-0.23709208,-0.6056986,0.04992999,-0.24687243,0.22208707,-0.9822757,-0.065656945,-0.22786601,-0.23417342,0.21117912,-0.31398335,0.27192017,0.79772836,-0.2807473,0.16037345,-0.34496465,0.09834089,0.110310666,-0.0799724,-0.46949008,-0.0070380834,-0.542338,-0.033768427,-0.2363443,-0.45865485,-0.048008367,0.23613165,0.097901784,0.18314797,-0.4202284,0.46217537,-0.094084166,0.25806755,-0.26186308,-0.35776576,0.37245357,-0.05676179,-0.045716226,-0.5865695,-0.48378968,-0.3405726,0.071870744,0.27099267,0.35595632,0.20528077,-0.01850293,0.04155342,0.16452853,0.96146744,0.43320167,-0.96374863,0.70949274,-0.11992124,-0.30356386,0.16490789,-0.013834514,0.25650853,0.7307641,0.0066873934,-0.29565132,-0.43470666,-0.009117252,-0.12108772,-0.337036,-0.49003264,0.44573665,0.11122026,-0.39456066,0.57573515,0.20933688,0.83598566,0.38465726,0.46055007,0.10838119,-0.037889257,-0.15309493,0.5428079,0.36497343,-0.19365764,-0.083865166,0.17701139,-0.31359124
0.07476128,0.45917568,-0.06608895,0.44120148,0.35896087,-0.5069329,-0.14516456,0.40765306,-0.6181522,0.19309992,-0.10499372,-0.14675947,0.21787049,0.29178837,0.62336236,-0.3939098,0.1013068,-0.21583128,-0.17092237,-0.66123116,0.06602006,-0.22235766,0.16130538,-1.056702,-0.21733806,-0.29927865,-0.23055315,0.28862143,-0.32524097,0.25353378,0.4938786,-0.3519316,0.10934926,-0.2830686,0.124227844,0.14030287,-0.036323678,-0.5735236,-0.18640877,-0.54598665,-0.25134954,-0.11932513,-0.5010964,0.04175917,0.25968233,0.12263215,0.1948886,-0.44106203,0.5214474,-0.0064473576,0.19436656,-0.29950708,-0.25699246,0.24429151,-0.15361547,-0.16930087,-0.6031111,-0.39314035,-0.18800633,0.19437312,0.20114185,0.27574375,0.098202504,0.054035414,-0.13209066,0.2426575,0.85968333,0.551988,-0.9760233,0.8113891,-0.14746277,-0.1645215,0.09575249,-0.07723456,0.17492019,0.69533783,0.22342385,-0.21014498,-0.42486548,-0.0989881,-0.23772007,-0.18406118,-0.5584871,0.45040324,0.05390558,-0.3792596,0.50565094,0.17340715,0.94289106,0.28444383,0.51140195,0.04556641,-0.15255788,-0.08017032,0.7313551,0.21830165,-0.31626633,-0.13478348,0.16535765,-0.35554945
